Report Date,Reported For Date,State Description,Head Count
6/10/2009,6/9/2009,South Dakota,259
6/10/2009,6/9/2009,Virginia,82
6/10/2009,6/9/2009,Wisconsin,"1,165"
6/10/2009,6/9/2009,Wyoming,93
6/9/2009,6/8/2009,Canada,"1,654"
6/9/2009,6/8/2009,Georgia,90
6/9/2009,6/8/2009,Iowa,"1,960"
6/9/2009,6/8/2009,Illinois,855
6/9/2009,6/8/2009,Indiana,371
6/9/2009,6/8/2009,Michigan,193
6/9/2009,6/8/2009,Minnesota,601
6/9/2009,6/8/2009,Mississippi,10
6/9/2009,6/8/2009,Missouri,348
6/9/2009,6/8/2009,Nebraska,272
6/9/2009,6/8/2009,North Carolina,963
6/9/2009,6/8/2009,Ohio,423
6/9/2009,6/8/2009,Oklahoma,82
6/9/2009,6/8/2009,South Dakota,135
6/9/2009,6/8/2009,Wisconsin,975
6/8/2009,6/5/2009,Canada,"1,719"
6/8/2009,6/5/2009,Illinois,690
6/8/2009,6/5/2009,Iowa,"1,655"
6/8/2009,6/5/2009,Indiana,128
6/8/2009,6/5/2009,Michigan,171
6/8/2009,6/5/2009,Minnesota,703
6/8/2009,6/5/2009,Missouri,965
6/8/2009,6/5/2009,Nebraska,662
6/8/2009,6/5/2009,North Carolina,757
6/8/2009,6/5/2009,Ohio,87
6/8/2009,6/5/2009,Oklahoma,507
6/8/2009,6/5/2009,South Carolina,79
6/8/2009,6/5/2009,South Dakota,60
6/8/2009,6/5/2009,Wisconsin,735
6/5/2009,6/4/2009,Arkansas,14
6/5/2009,6/4/2009,Canada,"1,771"
6/5/2009,6/4/2009,Georgia,117
6/5/2009,6/4/2009,Illinois,"1,189"
6/5/2009,6/4/2009,Iowa,"1,600"
6/5/2009,6/4/2009,Indiana,271
6/5/2009,6/4/2009,Kansas,105
6/5/2009,6/4/2009,Michigan,287
6/5/2009,6/4/2009,Minnesota,638
6/5/2009,6/4/2009,Mississippi,71
6/5/2009,6/4/2009,Missouri,"1,406"
6/5/2009,6/4/2009,Nebraska,610
6/5/2009,6/4/2009,North Carolina,"1,005"
6/5/2009,6/4/2009,Ohio,116
6/5/2009,6/4/2009,Oklahoma,361
6/5/2009,6/4/2009,Pennsylvania,187
6/5/2009,6/4/2009,South Carolina,81
6/5/2009,6/4/2009,South Dakota,190
6/5/2009,6/4/2009,Tennessee,3
6/5/2009,6/4/2009,Virginia,3
6/5/2009,6/4/2009,Wisconsin,"1,047"
6/4/2009,6/3/2009,Canada,"1,419"
6/4/2009,6/3/2009,Colorado,86
6/4/2009,6/3/2009,Georgia,280
6/4/2009,6/3/2009,Illinois,"1,086"
6/4/2009,6/3/2009,Iowa,"2,600"
6/4/2009,6/3/2009,Indiana,129
6/4/2009,6/3/2009,Kansas,1
6/4/2009,6/3/2009,Michigan,291
6/4/2009,6/3/2009,Minnesota,"1,011"
6/4/2009,6/3/2009,Missouri,"1,125"
6/4/2009,6/3/2009,North Carolina,758
6/4/2009,6/3/2009,Nebraska,693
6/4/2009,6/3/2009,Ohio,301
6/4/2009,6/3/2009,Oklahoma,572
6/4/2009,6/3/2009,Pennsylvania,99
6/4/2009,6/3/2009,South Carolina,82
6/4/2009,6/3/2009,South Dakota,216
6/4/2009,6/3/2009,Tennessee,164
6/4/2009,6/3/2009,Wisconsin,"1,067"
6/3/2009,6/2/2009,Canada,"1,576"
6/3/2009,6/2/2009,Colorado,76
6/3/2009,6/2/2009,Georgia,218
6/3/2009,6/2/2009,Illinois,986
6/3/2009,6/2/2009,Iowa,"1,787"
6/3/2009,6/2/2009,Indiana,395
6/3/2009,6/2/2009,Kansas,106
6/3/2009,6/2/2009,Kentucky,27
6/3/2009,6/2/2009,Michigan,195
6/3/2009,6/2/2009,Minnesota,462
6/3/2009,6/2/2009,Missouri,"1,050"
6/3/2009,6/2/2009,Nebraska,742
6/3/2009,6/2/2009,North Carolina,914
6/3/2009,6/2/2009,Ohio,138
6/3/2009,6/2/2009,Oklahoma,503
6/3/2009,6/2/2009,Pennsylvania,274
6/3/2009,6/2/2009,South Dakota,88
6/3/2009,6/2/2009,Virginia,80
6/3/2009,6/2/2009,Wisconsin,"1,351"
6/2/2009,6/1/2009,Canada,"1,500"
6/2/2009,6/1/2009,Illinois,405
6/2/2009,6/1/2009,Iowa,996
6/2/2009,6/1/2009,Indiana,276
6/2/2009,6/1/2009,Massachusetts,56
6/2/2009,6/1/2009,Michigan,114
6/2/2009,6/1/2009,Minnesota,502
6/2/2009,6/1/2009,Mississippi,16
6/2/2009,6/1/2009,Missouri,262
6/2/2009,6/1/2009,Nebraska,411
6/2/2009,6/1/2009,North Carolina,616
6/2/2009,6/1/2009,Ohio,295
6/2/2009,6/1/2009,Oklahoma,223
6/2/2009,6/1/2009,South Dakota,88
6/2/2009,6/1/2009,Wisconsin,529
6/1/2009,5/29/2009,Canada,"1,554"
6/1/2009,5/29/2009,Illinois,485
6/1/2009,5/29/2009,Iowa,"1,886"
6/1/2009,5/29/2009,Indiana,30
6/1/2009,5/29/2009,Michigan,81
6/1/2009,5/29/2009,Minnesota,683
6/1/2009,5/29/2009,Missouri,650
6/1/2009,5/29/2009,Nebraska,670
6/1/2009,5/29/2009,North Carolina,976
6/1/2009,5/29/2009,Oklahoma,467
6/1/2009,5/29/2009,South Carolina,79
6/1/2009,5/29/2009,South Dakota,179
6/1/2009,5/29/2009,Virginia,38
6/1/2009,5/29/2009,Wisconsin,685
5/29/2009,5/28/2009,Canada,"1,338"
5/29/2009,5/28/2009,Georgia,91
5/29/2009,5/28/2009,Iowa,"1,512"
5/29/2009,5/28/2009,Illinois,"1,057"
5/29/2009,5/28/2009,Indiana,413
5/29/2009,5/28/2009,Kansas,11
5/29/2009,5/28/2009,Michigan,100
5/29/2009,5/28/2009,Minnesota,946
5/29/2009,5/28/2009,Missouri,793
5/29/2009,5/28/2009,Nebraska,535
5/29/2009,5/28/2009,North Carolina,"1,473"
5/29/2009,5/28/2009,Ohio,109
5/29/2009,5/28/2009,Oklahoma,528
5/29/2009,5/28/2009,Pennsylvania,195
5/29/2009,5/28/2009,South Carolina,80
5/29/2009,5/28/2009,South Dakota,163
5/29/2009,5/28/2009,Wisconsin,"1,142"
5/28/2009,5/27/2009,Arkansas,68
5/28/2009,5/27/2009,Canada,"1,327"
5/28/2009,5/27/2009,Colorado,86
5/28/2009,5/27/2009,Georgia,88
5/28/2009,5/27/2009,Iowa,"2,489"
5/28/2009,5/27/2009,Illinois,"1,021"
5/28/2009,5/27/2009,Indiana,108
5/28/2009,5/27/2009,Kansas,37
5/28/2009,5/27/2009,Michigan,372
5/28/2009,5/27/2009,Minnesota,418
5/28/2009,5/27/2009,Missouri,538
5/28/2009,5/27/2009,Mississippi,61
5/28/2009,5/27/2009,North Carolina,945
5/28/2009,5/27/2009,Nebraska,"1,070"
5/28/2009,5/27/2009,Ohio,222
5/28/2009,5/27/2009,Oklahoma,607
5/28/2009,5/27/2009,Pennsylvania,82
5/28/2009,5/27/2009,South Carolina,84
5/28/2009,5/27/2009,South Dakota,217
5/28/2009,5/27/2009,Tennessee,6
5/28/2009,5/27/2009,Virginia,83
5/28/2009,5/27/2009,Wisconsin,"1,302"
5/27/2009,5/26/2009,Canada,"1,581"
5/27/2009,5/26/2009,Colorado,77
5/27/2009,5/26/2009,Georgia,187
5/27/2009,5/26/2009,Illinois,816
5/27/2009,5/26/2009,Iowa,"1,686"
5/27/2009,5/26/2009,Indiana,296
5/27/2009,5/26/2009,Kansas,176
5/27/2009,5/26/2009,Kentucky,158
5/27/2009,5/26/2009,Michigan,186
5/27/2009,5/26/2009,Minnesota,454
5/27/2009,5/26/2009,Missouri,936
5/27/2009,5/26/2009,Mississippi,59
5/27/2009,5/26/2009,North Carolina,"1,062"
5/27/2009,5/26/2009,Nebraska,899
5/27/2009,5/26/2009,Ohio,389
5/27/2009,5/26/2009,Oklahoma,446
5/27/2009,5/26/2009,Pennsylvania,196
5/27/2009,5/26/2009,South Dakota,123
5/27/2009,5/26/2009,Tennessee,134
5/27/2009,5/26/2009,Virginia,82
5/27/2009,5/26/2009,Wisconsin,900
5/27/2009,5/26/2009,Wyoming,83
5/26/2009,5/22/2009,Canada,"1,041"
5/26/2009,5/22/2009,Illinois,388
5/26/2009,5/22/2009,Iowa,"1,041"
5/26/2009,5/22/2009,Indiana,396
5/26/2009,5/22/2009,Michigan,176
5/26/2009,5/22/2009,Minnesota,706
5/26/2009,5/22/2009,Missouri,651
5/26/2009,5/22/2009,Nebraska,535
5/26/2009,5/22/2009,North Carolina,609
5/26/2009,5/22/2009,Ohio,131
5/26/2009,5/22/2009,Oklahoma,810
5/26/2009,5/22/2009,South Carolina,63
5/26/2009,5/22/2009,South Dakota,190
5/26/2009,5/22/2009,Wisconsin,971
5/22/2009,5/21/2009,Canada,"1,224"
5/22/2009,5/21/2009,Georgia,122
5/22/2009,5/21/2009,Iowa,"1,126"
5/22/2009,5/21/2009,Illinois,986
5/22/2009,5/21/2009,Indiana,328
5/22/2009,5/21/2009,Michigan,257
5/22/2009,5/21/2009,Minnesota,411
5/22/2009,5/21/2009,Missouri,904
5/22/2009,5/21/2009,North Carolina,"1,088"
5/22/2009,5/21/2009,Nebraska,737
5/22/2009,5/21/2009,North Dakota,4
5/22/2009,5/21/2009,Ohio,490
5/22/2009,5/21/2009,Oklahoma,587
5/22/2009,5/21/2009,Pennsylvania,182
5/22/2009,5/21/2009,South Carolina,164
5/22/2009,5/21/2009,South Dakota,115
5/22/2009,5/21/2009,Virginia,32
5/22/2009,5/21/2009,Wisconsin,"1,009"
5/21/2009,5/20/2009,Canada,886
5/21/2009,5/20/2009,Georgia,97
5/21/2009,5/20/2009,Iowa,"2,314"
5/21/2009,5/20/2009,Illinois,"1,391"
5/21/2009,5/20/2009,Indiana,471
5/21/2009,5/20/2009,Kansas,1
5/21/2009,5/20/2009,Kentucky,121
5/21/2009,5/20/2009,Michigan,385
5/21/2009,5/20/2009,Minnesota,655
5/21/2009,5/20/2009,Missouri,984
5/21/2009,5/20/2009,North Carolina,667
5/21/2009,5/20/2009,Nebraska,730
5/21/2009,5/20/2009,Ohio,94
5/21/2009,5/20/2009,Oklahoma,679
5/21/2009,5/20/2009,Pennsylvania,186
5/21/2009,5/20/2009,South Dakota,270
5/21/2009,5/20/2009,Virginia,213
5/21/2009,5/20/2009,Wisconsin,889
5/20/2009,5/19/2009,Arkansas,124
5/20/2009,5/19/2009,Canada,"1,117"
5/20/2009,5/19/2009,Colorado,81
5/20/2009,5/19/2009,Georgia,127
5/20/2009,5/19/2009,Iowa,"2,188"
5/20/2009,5/19/2009,Illinois,"1,293"
5/20/2009,5/19/2009,Indiana,201
5/20/2009,5/19/2009,Kansas,104
5/20/2009,5/19/2009,Michigan,251
5/20/2009,5/19/2009,Minnesota,482
5/20/2009,5/19/2009,Missouri,"1,142"
5/20/2009,5/19/2009,Mississippi,11
5/20/2009,5/19/2009,Montana,85
5/20/2009,5/19/2009,Nebraska,814
5/20/2009,5/19/2009,North Carolina,942
5/20/2009,5/19/2009,Ohio,280
5/20/2009,5/19/2009,Oklahoma,649
5/20/2009,5/19/2009,Pennsylvania,357
5/20/2009,5/19/2009,South Dakota,91
5/20/2009,5/19/2009,Tennessee,165
5/20/2009,5/19/2009,Wisconsin,811
5/19/2009,5/18/2009,Canada,"1,760"
5/19/2009,5/18/2009,Illinois,361
5/19/2009,5/18/2009,Iowa,548
5/19/2009,5/18/2009,Indiana,361
5/19/2009,5/18/2009,Kansas,96
5/19/2009,5/18/2009,Michigan,273
5/19/2009,5/18/2009,Minnesota,711
5/19/2009,5/18/2009,Missouri,402
5/19/2009,5/18/2009,North Carolina,428
5/19/2009,5/18/2009,Nebraska,440
5/19/2009,5/18/2009,Ohio,218
5/19/2009,5/18/2009,Oklahoma,262
5/19/2009,5/18/2009,South Dakota,184
5/19/2009,5/18/2009,Wisconsin,"1,194"
5/18/2009,5/15/2009,Canada,"1,304"
5/18/2009,5/15/2009,Georgia,35
5/18/2009,5/15/2009,Iowa,"1,883"
5/18/2009,5/15/2009,Illinois,841
5/18/2009,5/15/2009,Indiana,210
5/18/2009,5/15/2009,Michigan,301
5/18/2009,5/15/2009,Minnesota,466
5/18/2009,5/15/2009,Mississippi,67
5/18/2009,5/15/2009,Missouri,536
5/18/2009,5/15/2009,Nebraska,"1,176"
5/18/2009,5/15/2009,North Carolina,849
5/18/2009,5/15/2009,Ohio,30
5/18/2009,5/15/2009,Oklahoma,807
5/18/2009,5/15/2009,Pennsylvania,92
5/18/2009,5/15/2009,South Carolina,87
5/18/2009,5/15/2009,South Dakota,108
5/18/2009,5/15/2009,Tennessee,1
5/18/2009,5/15/2009,Virginia,41
5/18/2009,5/15/2009,Wisconsin,"1,083"
5/15/2009,5/14/2009,Arkansas,19
5/15/2009,5/14/2009,Canada,"1,081"
5/15/2009,5/14/2009,Georgia,122
5/15/2009,5/14/2009,Illinois,"1,070"
5/15/2009,5/14/2009,Iowa,"1,180"
5/15/2009,5/14/2009,Indiana,277
5/15/2009,5/14/2009,Kansas,102
5/15/2009,5/14/2009,Michigan,354
5/15/2009,5/14/2009,Minnesota,854
5/15/2009,5/14/2009,Mississippi,126
5/15/2009,5/14/2009,Missouri,667
5/15/2009,5/14/2009,Nebraska,825
5/15/2009,5/14/2009,North Carolina,"1,252"
5/15/2009,5/14/2009,Ohio,184
5/15/2009,5/14/2009,Oklahoma,699
5/15/2009,5/14/2009,Pennsylvania,102
5/15/2009,5/14/2009,South Carolina,83
5/15/2009,5/14/2009,South Dakota,225
5/15/2009,5/14/2009,Tennessee,20
5/15/2009,5/14/2009,Virginia,28
5/15/2009,5/14/2009,Wisconsin,676
5/14/2009,5/13/2009,Arkansas,20
5/14/2009,5/13/2009,Canada,892
5/14/2009,5/13/2009,Colorado,76
5/14/2009,5/13/2009,Illinois,"1,487"
5/14/2009,5/13/2009,Iowa,"1,515"
5/14/2009,5/13/2009,Indiana,285
5/14/2009,5/13/2009,Kansas,131
5/14/2009,5/13/2009,Kentucky,88
5/14/2009,5/13/2009,Michigan,95
5/14/2009,5/13/2009,Minnesota,484
5/14/2009,5/13/2009,Missouri,845
5/14/2009,5/13/2009,Mississippi,83
5/14/2009,5/13/2009,North Carolina,638
5/14/2009,5/13/2009,Nebraska,486
5/14/2009,5/13/2009,Ohio,340
5/14/2009,5/13/2009,Oklahoma,864
5/14/2009,5/13/2009,Pennsylvania,80
5/14/2009,5/13/2009,South Carolina,80
5/14/2009,5/13/2009,South Dakota,160
5/14/2009,5/13/2009,Tennessee,84
5/14/2009,5/13/2009,Virginia,133
5/14/2009,5/13/2009,Wisconsin,"1,371"
5/13/2009,5/12/2009,Canada,"1,211"
5/13/2009,5/12/2009,Colorado,82
5/13/2009,5/12/2009,Georgia,131
5/13/2009,5/12/2009,Illinois,954
5/13/2009,5/12/2009,Iowa,"2,140"
5/13/2009,5/12/2009,Indiana,205
5/13/2009,5/12/2009,Kansas,55
5/13/2009,5/12/2009,Michigan,199
5/13/2009,5/12/2009,Minnesota,462
5/13/2009,5/12/2009,Missouri,978
5/13/2009,5/12/2009,North Carolina,"1,164"
5/13/2009,5/12/2009,Nebraska,482
5/13/2009,5/12/2009,Ohio,113
5/13/2009,5/12/2009,Oklahoma,592
5/13/2009,5/12/2009,Pennsylvania,182
5/13/2009,5/12/2009,South Carolina,82
5/13/2009,5/12/2009,South Dakota,181
5/13/2009,5/12/2009,Tennessee,137
5/13/2009,5/12/2009,Virginia,31
5/13/2009,5/12/2009,Wisconsin,937
5/13/2009,5/12/2009,Wyoming,100
5/12/2009,5/11/2009,Canada,"1,100"
5/12/2009,5/11/2009,Georgia,35
5/12/2009,5/11/2009,Iowa,546
5/12/2009,5/11/2009,Illinois,553
5/12/2009,5/11/2009,Indiana,310
5/12/2009,5/11/2009,Kansas,98
5/12/2009,5/11/2009,Michigan,462
5/12/2009,5/11/2009,Minnesota,654
5/12/2009,5/11/2009,Missouri,538
5/12/2009,5/11/2009,Nebraska,188
5/12/2009,5/11/2009,North Carolina,338
5/12/2009,5/11/2009,Ohio,142
5/12/2009,5/11/2009,Oklahoma,91
5/12/2009,5/11/2009,Wisconsin,"1,027"
5/11/2009,5/8/2009,Canada,"1,033"
5/11/2009,5/8/2009,Colorado,91
5/11/2009,5/8/2009,Georgia,35
5/11/2009,5/8/2009,Illinois,974
5/11/2009,5/8/2009,Iowa,"1,664"
5/11/2009,5/8/2009,Indiana,185
5/11/2009,5/8/2009,Michigan,80
5/11/2009,5/8/2009,Minnesota,768
5/11/2009,5/8/2009,Missouri,505
5/11/2009,5/8/2009,Mississippi,782
5/11/2009,5/8/2009,North Carolina,757
5/11/2009,5/8/2009,Nebraska,912
5/11/2009,5/8/2009,Ohio,349
5/11/2009,5/8/2009,Oklahoma,760
5/11/2009,5/8/2009,Pennsylvania,95
5/11/2009,5/8/2009,South Carolina,113
5/11/2009,5/8/2009,South Dakota,205
5/11/2009,5/8/2009,Virginia,33
5/11/2009,5/8/2009,Wisconsin,"1,211"
5/8/2009,5/7/2009,Canada,"1,197"
5/8/2009,5/7/2009,Colorado,84
5/8/2009,5/7/2009,Georgia,91
5/8/2009,5/7/2009,Illinois,803
5/8/2009,5/7/2009,Iowa,"1,697"
5/8/2009,5/7/2009,Indiana,256
5/8/2009,5/7/2009,Michigan,256
5/8/2009,5/7/2009,Minnesota,692
5/8/2009,5/7/2009,Missouri,"1,055"
5/8/2009,5/7/2009,Mississippi,745
5/8/2009,5/7/2009,North Carolina,"1,374"
5/8/2009,5/7/2009,Nebraska,857
5/8/2009,5/7/2009,North Dakota,15
5/8/2009,5/7/2009,Ohio,193
5/8/2009,5/7/2009,Oklahoma,"1,080"
5/8/2009,5/7/2009,Pennsylvania,189
5/8/2009,5/7/2009,South Carolina,76
5/8/2009,5/7/2009,South Dakota,59
5/8/2009,5/7/2009,Wisconsin,765
5/7/2009,5/6/2009,Arkansas,65
5/7/2009,5/6/2009,Canada,921
5/7/2009,5/6/2009,Colorado,84
5/7/2009,5/6/2009,Illinois,"1,371"
5/7/2009,5/6/2009,Iowa,"1,953"
5/7/2009,5/6/2009,Indiana,421
5/7/2009,5/6/2009,Kansas,97
5/7/2009,5/6/2009,Michigan,181
5/7/2009,5/6/2009,Minnesota,423
5/7/2009,5/6/2009,Missouri,932
5/7/2009,5/6/2009,North Carolina,621
5/7/2009,5/6/2009,Nebraska,670
5/7/2009,5/6/2009,Ohio,90
5/7/2009,5/6/2009,Oklahoma,505
5/7/2009,5/6/2009,Pennsylvania,190
5/7/2009,5/6/2009,South Carolina,46
5/7/2009,5/6/2009,South Dakota,76
5/7/2009,5/6/2009,Virginia,78
5/7/2009,5/6/2009,Wisconsin,"1,084"
5/6/2009,5/5/2009,Canada,"1,151"
5/6/2009,5/5/2009,Georgia,209
5/6/2009,5/5/2009,Iowa,"2,275"
5/6/2009,5/5/2009,Illinois,"1,015"
5/6/2009,5/5/2009,Indiana,141
5/6/2009,5/5/2009,Kansas,194
5/6/2009,5/5/2009,Michigan,121
5/6/2009,5/5/2009,Minnesota,653
5/6/2009,5/5/2009,Missouri,854
5/6/2009,5/5/2009,Mississippi,203
5/6/2009,5/5/2009,Montana,86
5/6/2009,5/5/2009,Nebraska,595
5/6/2009,5/5/2009,North Carolina,"1,531"
5/6/2009,5/5/2009,Ohio,245
5/6/2009,5/5/2009,Oklahoma,347
5/6/2009,5/5/2009,Pennsylvania,261
5/6/2009,5/5/2009,South Dakota,185
5/6/2009,5/5/2009,Tennessee,81
5/6/2009,5/5/2009,Virginia,86
5/6/2009,5/5/2009,Wisconsin,817
5/6/2009,5/5/2009,Wyoming,99
5/5/2009,5/4/2009,Canada,"1,185"
5/5/2009,5/4/2009,Georgia,35
5/5/2009,5/4/2009,Iowa,951
5/5/2009,5/4/2009,Illinois,498
5/5/2009,5/4/2009,Indiana,216
5/5/2009,5/4/2009,Kansas,102
5/5/2009,5/4/2009,Michigan,272
5/5/2009,5/4/2009,Minnesota,531
5/5/2009,5/4/2009,Missouri,261
5/5/2009,5/4/2009,Nebraska,285
5/5/2009,5/4/2009,North Carolina,601
5/5/2009,5/4/2009,Ohio,197
5/5/2009,5/4/2009,Oklahoma,327
5/5/2009,5/4/2009,Wisconsin,"1,127"
5/4/2009,5/1/2009,Canada,"1,126"
5/4/2009,5/1/2009,Colorado,94
5/4/2009,5/1/2009,Iowa,"1,394"
5/4/2009,5/1/2009,Illinois,529
5/4/2009,5/1/2009,Indiana,311
5/4/2009,5/1/2009,Michigan,173
5/4/2009,5/1/2009,Minnesota,575
5/4/2009,5/1/2009,Missouri,377
5/4/2009,5/1/2009,North Carolina,805
5/4/2009,5/1/2009,Nebraska,453
5/4/2009,5/1/2009,Ohio,166
5/4/2009,5/1/2009,Oklahoma,707
5/4/2009,5/1/2009,Pennsylvania,91
5/4/2009,5/1/2009,South Carolina,87
5/4/2009,5/1/2009,South Dakota,3
5/4/2009,5/1/2009,Wisconsin,921
5/1/2009,4/30/2009,Canada,"1,165"
5/1/2009,4/30/2009,Colorado,84
5/1/2009,4/30/2009,Georgia,30
5/1/2009,4/30/2009,Illinois,"1,391"
5/1/2009,4/30/2009,Iowa,"1,864"
5/1/2009,4/30/2009,Indiana,293
5/1/2009,4/30/2009,Kentucky,79
5/1/2009,4/30/2009,Michigan,259
5/1/2009,4/30/2009,Minnesota,607
5/1/2009,4/30/2009,Missouri,738
5/1/2009,4/30/2009,North Carolina,"1,580"
5/1/2009,4/30/2009,Nebraska,811
5/1/2009,4/30/2009,Ohio,195
5/1/2009,4/30/2009,Oklahoma,766
5/1/2009,4/30/2009,Pennsylvania,189
5/1/2009,4/30/2009,South Carolina,82
5/1/2009,4/30/2009,South Dakota,219
5/1/2009,4/30/2009,Virginia,79
5/1/2009,4/30/2009,Wisconsin,"1,074"
4/30/2009,4/29/2009,Canada,807
4/30/2009,4/29/2009,Colorado,75
4/30/2009,4/29/2009,Georgia,98
4/30/2009,4/29/2009,Illinois,"1,418"
4/30/2009,4/29/2009,Iowa,"1,767"
4/30/2009,4/29/2009,Indiana,363
4/30/2009,4/29/2009,Kansas,105
4/30/2009,4/29/2009,Kentucky,30
4/30/2009,4/29/2009,Michigan,172
4/30/2009,4/29/2009,Minnesota,661
4/30/2009,4/29/2009,Missouri,602
4/30/2009,4/29/2009,Nebraska,547
4/30/2009,4/29/2009,North Carolina,"1,086"
4/30/2009,4/29/2009,Ohio,468
4/30/2009,4/29/2009,Oklahoma,771
4/30/2009,4/29/2009,South Dakota,320
4/30/2009,4/29/2009,Tennessee,83
4/30/2009,4/29/2009,Virginia,82
4/30/2009,4/29/2009,Wisconsin,"1,384"
4/29/2009,4/28/2009,Canada,"1,509"
4/29/2009,4/28/2009,Georgia,90
4/29/2009,4/28/2009,Iowa,"1,264"
4/29/2009,4/28/2009,Illinois,"1,406"
4/29/2009,4/28/2009,Indiana,99
4/29/2009,4/28/2009,Michigan,427
4/29/2009,4/28/2009,Minnesota,394
4/29/2009,4/28/2009,Missouri,"1,620"
4/29/2009,4/28/2009,North Carolina,"1,073"
4/29/2009,4/28/2009,Nebraska,832
4/29/2009,4/28/2009,Ohio,29
4/29/2009,4/28/2009,Oklahoma,853
4/29/2009,4/28/2009,Pennsylvania,267
4/29/2009,4/28/2009,South Dakota,15
4/29/2009,4/28/2009,Tennessee,96
4/29/2009,4/28/2009,Virginia,86
4/29/2009,4/28/2009,Wisconsin,859
4/28/2009,4/27/2009,Canada,"1,164"
4/28/2009,4/27/2009,Illinois,814
4/28/2009,4/27/2009,Iowa,688
4/28/2009,4/27/2009,Indiana,341
4/28/2009,4/27/2009,Michigan,148
4/28/2009,4/27/2009,Minnesota,547
4/28/2009,4/27/2009,Missouri,216
4/28/2009,4/27/2009,Mississippi,6
4/28/2009,4/27/2009,North Carolina,332
4/28/2009,4/27/2009,Nebraska,174
4/28/2009,4/27/2009,Ohio,406
4/28/2009,4/27/2009,Oklahoma,249
4/28/2009,4/27/2009,Wisconsin,833
4/27/2009,4/24/2009,Canada,"1,194"
4/27/2009,4/24/2009,Colorado,83
4/27/2009,4/24/2009,Iowa,"1,539"
4/27/2009,4/24/2009,Illinois,414
4/27/2009,4/24/2009,Indiana,94
4/27/2009,4/24/2009,Michigan,177
4/27/2009,4/24/2009,Minnesota,669
4/27/2009,4/24/2009,Missouri,884
4/27/2009,4/24/2009,North Carolina,968
4/27/2009,4/24/2009,Nebraska,507
4/27/2009,4/24/2009,Ohio,58
4/27/2009,4/24/2009,Oklahoma,697
4/27/2009,4/24/2009,Pennsylvania,86
4/27/2009,4/24/2009,South Carolina,87
4/27/2009,4/24/2009,South Dakota,240
4/27/2009,4/24/2009,Wisconsin,779
4/24/2009,4/23/2009,Canada,"1,423"
4/24/2009,4/23/2009,Colorado,75
4/24/2009,4/23/2009,Iowa,"1,195"
4/24/2009,4/23/2009,Illinois,604
4/24/2009,4/23/2009,Indiana,419
4/24/2009,4/23/2009,Kansas,15
4/24/2009,4/23/2009,Michigan,397
4/24/2009,4/23/2009,Minnesota,487
4/24/2009,4/23/2009,Missouri,831
4/24/2009,4/23/2009,Nebraska,375
4/24/2009,4/23/2009,North Carolina,681
4/24/2009,4/23/2009,Ohio,161
4/24/2009,4/23/2009,Oklahoma,832
4/24/2009,4/23/2009,Pennsylvania,204
4/24/2009,4/23/2009,South Carolina,90
4/24/2009,4/23/2009,South Dakota,118
4/24/2009,4/23/2009,Virginia,43
4/24/2009,4/23/2009,Wisconsin,914
4/23/2009,4/22/2009,Canada,932
4/23/2009,4/22/2009,Georgia,108
4/23/2009,4/22/2009,Iowa,"1,426"
4/23/2009,4/22/2009,Illinois,"1,434"
4/23/2009,4/22/2009,Indiana,371
4/23/2009,4/22/2009,Kansas,4
4/23/2009,4/22/2009,Kentucky,111
4/23/2009,4/22/2009,Michigan,224
4/23/2009,4/22/2009,Minnesota,669
4/23/2009,4/22/2009,Missouri,861
4/23/2009,4/22/2009,North Carolina,"1,059"
4/23/2009,4/22/2009,Nebraska,424
4/23/2009,4/22/2009,Ohio,217
4/23/2009,4/22/2009,Oklahoma,882
4/23/2009,4/22/2009,Pennsylvania,184
4/23/2009,4/22/2009,South Carolina,86
4/23/2009,4/22/2009,South Dakota,172
4/23/2009,4/22/2009,Tennessee,23
4/23/2009,4/22/2009,Virginia,2
4/23/2009,4/22/2009,Wisconsin,"1,062"
4/22/2009,4/21/2009,Canada,"1,295"
4/22/2009,4/21/2009,Georgia,128
4/22/2009,4/21/2009,Iowa,"1,656"
4/22/2009,4/21/2009,Illinois,"1,199"
4/22/2009,4/21/2009,Indiana,234
4/22/2009,4/21/2009,Kansas,196
4/22/2009,4/21/2009,Kentucky,82
4/22/2009,4/21/2009,Michigan,195
4/22/2009,4/21/2009,Minnesota,419
4/22/2009,4/21/2009,Missouri,998
4/22/2009,4/21/2009,North Carolina,"1,302"
4/22/2009,4/21/2009,Nebraska,732
4/22/2009,4/21/2009,Ohio,175
4/22/2009,4/21/2009,Oklahoma,798
4/22/2009,4/21/2009,Pennsylvania,267
4/22/2009,4/21/2009,Tennessee,204
4/22/2009,4/21/2009,Virginia,161
4/22/2009,4/21/2009,Wisconsin,571
4/22/2009,4/21/2009,Wyoming,84
4/21/2009,4/20/2009,Canada,"1,488"
4/21/2009,4/20/2009,Georgia,96
4/21/2009,4/20/2009,Iowa,"2,409"
4/21/2009,4/20/2009,Illinois,994
4/21/2009,4/20/2009,Indiana,367
4/21/2009,4/20/2009,Michigan,272
4/21/2009,4/20/2009,Minnesota,530
4/21/2009,4/20/2009,Mississippi,6
4/21/2009,4/20/2009,Missouri,255
4/21/2009,4/20/2009,Nebraska,415
4/21/2009,4/20/2009,North Carolina,523
4/21/2009,4/20/2009,Ohio,401
